embedding_x,embedding_y,embedding_z,embedding_w,embedding_l
1.4065816,3.3955348,6.06025,-4.6178303,4.2098627
1.3392327,15.57251,7.076414,3.281129,3.5197995
7.31856,-1.0354896,2.4110806,-1.3082749,9.435209
12.116979,7.9894094,-4.441592,2.9034355,4.9925885
7.3391876,12.43213,6.3586946,5.7455926,14.537604
7.097009,-1.284686,2.421117,-1.7154139,9.566668
1.4065529,3.3955615,6.0602727,-4.6178517,4.2098603
10.394815,5.7030864,6.848894,0.4674508,-7.588248
5.9713135,11.903103,6.5432415,9.031484,10.582056
3.1296706,9.349104,10.641796,1.9884174,5.702256
11.148267,7.5363407,-5.08921,3.709013,5.556935
0.3304471,6.2003946,4.939108,14.1325035,5.120085
0.028424846,5.670838,5.237396,14.09758,5.170533
5.7439537,11.148954,6.5384884,9.214035,11.3062935
5.9870305,-0.6042304,2.257019,2.029999,6.2083783
5.386982,10.865554,6.377746,9.624462,11.15112
0.55815315,4.7396803,4.996032,14.328121,4.3642216
13.126332,6.6910257,14.905807,-2.4438019,4.6651845
15.972981,5.4303126,10.463411,2.0375113,4.556253
12.1070175,8.324881,-4.9862013,2.657536,5.2727056
15.47954,7.5894895,1.2163128,5.039448,4.230736
6.0382123,-2.2215414,8.9676285,11.363832,1.2530661
9.513561,2.1012201,12.143324,-4.676904,4.5956454
5.859479,-0.61934054,2.5372014,1.6029295,6.509302
16.72042,7.3623333,1.8736031,6.6729865,5.509365
5.9833474,11.875069,6.565399,9.004887,10.610886
3.6433249,14.156352,9.275809,8.617571,3.6953535
2.22002,14.764186,1.9720641,5.77245,3.3039608
13.961705,4.330139,13.500601,4.9544854,4.785768
1.4077898,3.394495,6.0591764,-4.616682,4.2105236
16.894508,6.82284,2.6563127,6.250921,7.184023
0.38824794,4.7136803,5.040064,14.301307,4.5735483
13.276075,8.051358,-0.74146855,3.1054008,4.185964
0.37349692,6.292536,4.8827553,14.131824,5.104797
2.1263483,14.363843,1.3764998,5.741467,4.083373
15.944028,5.374696,10.106152,1.8149486,4.657278
12.792278,2.2702465,14.677537,7.4403243,5.1458564
1.337955,15.572002,7.1088147,3.2713873,3.5291755
17.263128,6.768281,3.7865107,4.826512,6.6783257
0.28673413,5.99757,5.420322,6.060085,15.236236
2.3453698,14.873691,1.8812244,5.921697,3.2533236
0.7980912,3.9868813,5.1224666,14.449451,3.977036
10.425895,6.810346,-5.659325,4.464172,5.1232886
7.7023044,5.7554793,10.539423,-3.828864,10.865383
0.06563338,5.558854,5.2053413,14.076752,5.060273
16.687483,7.4031854,1.7907494,6.7516327,5.416924
1.3535817,15.372541,6.3981705,3.6595876,3.346208
7.207746,12.736968,6.6471777,5.986865,13.492712
-0.03243658,-3.9687457,8.023993,4.6603065,5.5029826
13.295065,8.033259,-0.76214904,3.1269784,4.162925
16.72848,7.550404,1.6520234,6.9459457,5.203381
6.9160924,-1.1735529,6.1768227,10.273933,1.8883302
13.303942,8.030504,-0.7395107,3.135602,4.178364
5.9422364,11.779946,7.268359,7.897321,10.911663
18.194407,6.841364,7.536421,3.4490957,3.5206876
15.654567,7.578364,1.318956,5.300603,4.32024
6.1336303,11.666236,6.9201446,8.253489,10.9136915
5.987752,-0.6102135,2.247225,2.04187,6.196526
1.3649604,15.553639,7.000589,3.3331466,3.4790235
13.167647,8.00667,-0.9378583,2.9994285,4.077427
12.9424,5.7353168,14.920401,-2.1874158,4.2305717
7.4507627,12.007447,6.888615,7.045966,11.985153
15.49219,7.5911193,1.234482,5.0373917,4.2420745
3.2570777,9.638943,9.971198,1.9151661,5.3961487
12.487942,7.356446,-3.2155156,2.967898,3.9513934
12.649581,7.2821426,-3.0487263,2.689792,3.4730062
17.53687,6.840133,6.751164,3.4194884,5.2118425
12.980411,7.9259644,-1.3550695,2.5974617,3.7447455
0.027669966,14.977253,6.5189314,3.4889643,4.4217224
13.835243,5.2892914,12.995124,0.85420054,5.0788293
17.303698,6.7611985,3.956372,4.6820455,6.6897564
10.467128,6.830365,-5.6163573,4.440869,5.139676
0.8641652,3.910739,5.1764607,14.500423,3.9036217
1.4072526,3.3950565,6.0597463,-4.617236,4.210209
-0.53281224,14.680129,5.759825,3.3028588,4.580583
5.6544123,4.4884953,5.383157,3.2185225,-0.8030541
0.21263683,15.232475,7.0608463,3.3010468,4.457846
17.968466,6.6867414,7.7232285,3.4378357,3.610987
7.602341,-1.0212876,2.4632137,0.6442297,10.516765
13.404631,3.076728,14.390817,6.3564153,4.8699527
13.1365185,2.722993,13.93853,8.702653,4.729571
15.517331,7.4452744,0.88793504,5.838971,4.359921
11.098257,7.5408225,-4.955216,3.6528375,5.6307855
15.245744,5.186204,10.736663,2.2246828,4.74553
17.693642,6.601612,4.628359,3.884451,6.9105268
13.273978,4.7295313,12.939596,2.0564768,5.406589
13.529246,4.8981986,13.041979,2.907154,5.435688
14.27246,3.4783804,13.5027685,5.9131193,4.7940407
-5.6723356,4.8476214,5.6346097,4.419937,4.940614
13.316949,7.203958,-2.0309353,3.059817,3.575554
1.3380842,15.528419,6.9400945,3.3661585,3.4814146
16.731642,7.556715,1.6504114,6.957184,5.204539
17.10357,6.5840516,6.5497737,2.4365406,6.0354476
15.3561,5.3479924,11.307436,2.5361986,4.682335
6.455116,-1.0822196,2.6774888,1.2236682,7.1232214
12.676211,7.316017,-2.9149318,2.8002074,3.6339974
12.945457,7.9851,-1.3435313,2.5608144,3.719396
5.8907027,-0.5928123,2.4370825,1.7633623,6.394946
18.13229,6.757496,6.9637814,3.2385106,4.208052
13.8265085,5.4460177,13.173921,0.26164007,5.0079155
3.9839084,17.887716,4.479538,3.7849486,3.0871549
7.2504497,12.359912,6.4458942,5.8309884,14.503447
2.1194816,14.374794,1.3871263,5.735774,4.073159
3.2547994,9.6572,9.999382,1.9163433,5.4316745
6.870862,-1.3048098,6.528396,10.195276,2.043367
14.77322,7.1738806,-0.060282588,5.9668493,4.302458
13.154296,6.8881845,14.871983,-2.3451219,4.7547812
12.925124,7.912138,-1.5542144,2.4298723,3.5222034
7.7078147,5.0470486,10.4124155,-3.862853,10.840086
16.297277,5.561293,10.541798,2.0789483,4.417638
6.8665357,-1.3068062,6.5327396,10.193742,2.036013
10.493947,6.8631816,-5.5895743,4.403602,5.153659
17.479044,6.891644,6.853757,3.4707637,5.20878
-3.4868891,11.045419,3.7562947,5.148936,4.8435884
11.014668,7.298105,-4.8939314,3.8891773,5.5326324
5.5045657,0.3441969,3.2907102,0.73208535,0.83132714
4.038155,17.941307,4.3623056,3.6715367,2.9817111
6.866698,-1.3093455,6.535882,10.19357,2.045523
7.5962753,-1.0252836,2.4643593,0.65224975,10.513001
-5.6891303,4.8335648,5.651394,4.42554,4.9239507
0.033260703,15.016726,6.583341,3.4500554,4.4590106
3.1638546,9.11727,9.514637,2.032996,4.614337
18.087803,6.734074,7.482188,3.3494163,3.7292075
5.6014185,4.3243113,6.0828605,-1.7767417,-3.3940723
17.435799,6.85025,7.0181355,3.4009476,5.1261363
11.696257,3.3264701,5.17723,15.2640915,4.242545
7.6348953,5.5927563,10.403573,-3.8337648,10.916232
2.1492624,14.681612,1.8978115,5.7422633,3.4033775
14.307813,3.5173888,13.465315,5.86605,4.794873
15.639322,5.6735163,10.980546,2.6775804,4.706518
10.817671,6.4347672,-5.305701,4.8420205,5.049154
7.209704,12.732692,6.6437864,5.9884543,13.498329
17.262922,6.772565,3.8044503,4.82126,6.6638865
15.676281,7.5378633,1.1814231,5.6263647,4.331145
5.962903,11.812565,7.251384,7.9040627,10.933813
0.23605609,5.928122,5.06017,14.13726,5.134226
1.4074489,3.3946784,6.0594397,-4.617085,4.21025
0.4257688,4.255155,4.9608006,14.430572,4.6061773
16.099838,5.4010806,10.101612,1.7119981,4.5345654
-0.028806588,-3.9730055,8.023982,4.6578493,5.503363
3.1648116,9.120823,9.517347,2.0305254,4.6190686
9.91041,0.42429972,6.843263,11.854245,6.035868
6.8611517,-1.3187665,6.5570283,10.197229,2.0443952
3.0763676,9.111127,10.069034,2.0581758,5.0263176
7.603258,-1.0199884,2.4647806,0.64354813,10.518166
7.233502,12.422523,6.508583,6.134287,13.948471
13.003131,7.5143003,-2.1161025,2.1692836,2.8515518
2.1452796,14.374716,1.3633251,5.7614884,4.0827475
11.674573,6.1747265,12.287012,13.319625,3.2688806
13.945879,4.354986,13.513507,4.9266143,4.801128
11.101324,6.1934304,12.912581,12.536776,3.4971597
13.848839,5.4350843,13.146057,0.2946478,5.0141134
3.8966115,17.80061,4.545283,3.8461304,3.1430926
6.1447325,11.64778,6.9185314,8.247757,10.930906
3.1919215,9.635528,10.444942,1.9470949,5.7977595
-3.4098353,11.123098,3.832866,5.210993,4.771403
6.9721284,-1.1388749,5.8471766,10.040327,1.9965662
-0.068943165,5.367966,5.306858,14.090786,5.170429
17.338985,6.7527704,4.095991,4.5596356,6.7002926
0.8090151,4.0758815,17.05939,3.9069085,4.195451
7.371625,12.386782,6.313849,5.817563,14.445471
1.4077636,3.394639,6.059288,-4.6167064,4.210493
1.332115,15.507309,6.877419,3.397212,3.4733577
5.980854,11.8418865,6.572744,8.982118,10.647777
5.7252955,11.105629,6.5382857,9.238482,11.338108
7.3056874,12.412219,6.390853,5.789013,14.496563
7.369585,12.500127,6.3441525,5.6829147,14.491758
6.8429627,-1.332295,5.3353148,9.677852,2.4421334
15.248915,5.185113,10.728316,2.2251697,4.741973
11.1296215,7.5530553,-4.970323,3.6418412,5.606702
5.509949,5.235863,5.6699343,3.1504123,-0.9515054
13.105062,7.3492384,-2.1629486,2.9191077,3.6227734
7.2392297,12.599959,6.5877743,6.0541935,13.635281
0.32452524,4.6476707,5.0495386,14.306911,4.6604247
12.914763,7.9326706,-1.5504534,2.3588088,3.4602644
17.572136,6.817368,6.6465654,3.3471835,5.234812
-3.4405127,11.091949,3.8023045,5.1856027,4.8001943
-4.680875,4.7248096,5.2361403,4.070815,5.09421
16.742153,7.5773396,1.6255639,6.9781957,5.1762376
17.108416,6.5769973,6.545271,2.4414876,6.030613
11.885862,6.202676,12.113173,13.523226,3.223891
13.214292,8.091745,-0.7231543,3.0392425,4.217307
7.536235,11.512717,6.860357,7.302823,12.223894
5.9846253,-0.6013157,2.2597623,2.0277467,6.2113853
13.164292,6.7578087,15.001187,-2.702209,4.7033443
0.26082495,6.2052326,4.987883,14.034559,5.058017
-4.714707,4.7575808,5.2174277,4.1139097,5.1230884
16.090021,5.4439597,10.677456,2.1002903,4.467759
17.481255,6.883721,6.8508477,3.4618747,5.202984
4.917642,-0.38186485,2.7296238,1.197628,6.2176256
13.933897,4.3631816,13.522332,4.9212246,4.8055563
11.112522,6.202517,12.923973,12.52452,3.5065894
10.430063,6.6795382,-5.665111,4.6154175,5.082997
12.199542,8.466825,-5.138181,2.548934,5.2958093
2.1178055,14.382611,1.4014633,5.735837,4.0551114
6.046883,-2.1945302,8.937904,11.339921,1.2821794
17.740093,6.555954,4.6404796,3.8327541,6.9603295
7.608343,12.829254,6.1183143,5.2812123,14.459793
0.46817806,4.6793213,5.0218296,14.327288,4.47855
5.8568234,-0.6927045,2.6712654,1.4102185,6.6772566
6.9518127,-1.2482027,6.379067,10.165236,2.1228178
10.867157,7.4002314,-4.4906735,3.7363327,5.79185
13.176652,7.938909,-0.9906589,2.9443922,4.0018134
18.48975,6.7137427,7.9484663,4.1061196,1.8043706
0.8075179,3.9798877,5.059722,14.381621,3.945965
5.7595925,11.150375,6.5579133,9.204989,11.32433
14.300881,3.510361,13.473098,5.8767962,4.795472
14.115318,3.9444647,13.485516,5.412266,4.7790384
1.4077934,3.3945718,6.0592318,-4.61666,4.210491
17.190302,6.6113176,6.5904794,2.5659826,5.891806
5.986844,-2.1255274,8.925386,11.231178,1.323452
7.2830815,12.374899,6.443426,6.098442,14.054013
17.84053,6.727186,6.260023,3.2794836,5.174461
12.045021,8.261557,-4.926274,2.7182164,5.2531033
13.244697,8.068155,-0.7237705,3.0839293,4.229183
10.3810215,5.6909747,6.8310127,0.46081626,-7.57618
6.0087347,-2.163564,8.938533,11.28021,1.296661
15.494468,5.2158422,11.210696,2.293757,4.558987
7.501809,-0.9061907,2.7007813,-0.36617175,8.710442
6.8556557,-1.3272091,6.582381,10.187395,2.0592263
7.307959,12.78496,6.5138583,5.77887,13.786444
12.9493065,7.9875245,-1.347995,2.5528312,3.707311
6.0437803,-2.1805801,8.970566,11.309765,1.2857622
13.173415,6.919234,14.846497,-2.3093507,4.77295
10.465807,6.833238,-5.61749,4.4383636,5.1414285
14.724558,7.137181,-0.108935155,5.9155664,4.3296328
0.45700574,4.4522552,5.069845,14.377788,4.5035243
17.935926,6.7020054,7.2045674,3.2013648,4.250953
17.107252,6.575326,6.5422707,2.4448617,6.026562
17.505077,6.8665915,6.535688,3.5078666,5.341146
5.7163754,-4.709226,8.129613,0.79699713,9.219157
17.582539,6.910644,7.1632323,3.5070207,4.8430853
-0.060155425,5.4224386,5.305894,14.074936,5.1692953
17.723663,6.5725875,4.6376276,3.8489492,6.9368353
13.306318,7.217047,-2.031285,3.0530682,3.588019
16.102314,5.381993,10.131602,1.7130052,4.52807
1.5378458,5.1908913,8.166726,-3.927974,4.8078327
1.5312425,5.1776247,8.179328,-3.9400542,4.7945094
-0.45220023,4.614892,4.882427,14.206943,6.6068573
7.2857385,12.355917,6.4277034,6.064431,14.114693
6.056092,-2.1815524,8.982415,11.309217,1.2854291
17.741058,6.5512075,4.615934,3.8340826,6.9630413
15.678748,5.3611007,10.6555805,2.1925914,4.637017
17.218128,6.6308765,6.5901284,2.6138434,5.8413677
11.094473,6.1853647,12.90476,12.547386,3.4873679
13.391699,3.0716732,14.394288,6.3766747,4.8737392
1.5370235,5.1894636,8.168475,-3.9297452,4.806317
1.3458625,15.453354,6.6882596,3.4928045,3.4175441
1.536979,5.1892743,8.168703,-3.9298697,4.8061695
13.121275,2.740038,13.957122,8.670134,4.745954
16.906033,6.805058,2.67471,6.2441487,7.198222
12.092433,8.183808,-4.7934923,2.7629666,5.156448
16.09529,5.325013,10.199151,1.6908207,4.483931
5.393913,10.872242,6.3813844,9.616162,11.153427
5.6425705,11.052824,6.493443,9.327999,11.291383
7.604406,-1.0189475,2.4658086,0.6430903,10.519932
7.611118,-1.0134612,2.4674177,0.6352465,10.524891
1.3393362,15.465763,6.7206388,3.4715428,3.43656
5.861866,-0.6808979,2.6625125,1.4200181,6.659577
17.116304,6.5825706,6.5478244,2.4528222,6.0203304
13.235288,4.6893873,12.961877,2.0330637,5.449489
13.472554,4.9525156,13.104045,2.9669428,5.496426
15.330418,5.2229705,10.799114,2.25821,4.715154
13.115381,6.646693,14.953435,-2.5848508,4.640487
5.8673887,-0.67458296,2.6557388,1.4276522,6.657392
-0.035642426,-3.965212,8.023017,4.663013,5.502886
2.206139,14.747325,1.9514109,5.768704,3.325535
11.672102,6.1736016,12.287882,13.318683,3.2682636
11.721978,3.358721,5.1763096,15.303106,4.209338
17.725859,6.5680604,4.6257524,3.849367,6.952876
6.8818045,-1.3117079,6.5624566,10.18711,2.095384
6.7417536,11.054897,6.5982137,7.7636666,12.654735
14.848603,7.302994,-0.02381785,6.203716,4.139224
7.305307,-0.25682703,5.0504265,10.236801,0.6814311
0.37674904,4.6931386,5.023773,14.321453,4.5934405
6.8324146,-1.3436913,5.335041,9.66165,2.4557908
17.267561,6.68811,6.5459814,2.7215562,5.7676473
0.080504656,5.7264104,5.189945,14.044973,5.0935125
6.6956387,11.025247,6.535693,7.7730966,12.744113
-3.31599,11.217835,3.925453,5.275557,4.6891675
6.933484,-1.2669241,6.4259343,10.171171,2.135764
2.1432703,14.377094,1.3610861,5.759166,4.0710454
18.622711,6.779974,7.8688,4.235051,1.6187156
13.93643,4.3583035,13.519376,4.9251094,4.8009458
7.319993,12.789928,6.4975433,5.755993,13.822731
16.690771,7.437492,1.756156,6.7934785,5.3694572
3.2577791,9.637431,9.967487,1.9133486,5.395671
17.313835,6.7315764,4.1081357,4.551987,6.730177
15.574488,7.491044,0.89049953,6.07916,4.1531157
7.4453783,-1.3798395,5.728657,9.7509985,4.9971123
5.3851357,10.864812,6.3774276,9.626642,11.149771
17.212975,6.62675,6.5886836,2.6028178,5.8574004
14.101239,3.9143124,13.503202,5.4510937,4.782035
17.942825,6.7005596,7.1858764,3.1908824,4.269058
2.3470871,14.875705,1.88722,5.922197,3.2453563
-0.43904677,4.6127453,4.8670645,14.225189,6.570807
5.5943265,4.3917313,6.1077013,-1.7334292,-3.2903366
1.531732,5.1828065,8.175957,-3.9379888,4.7994204
5.9994645,-2.100132,8.938844,11.198086,1.3424107
7.352257,-0.20780598,5.0004373,10.282176,0.6328948
10.328649,5.645549,6.793684,0.45006707,-7.5289893
17.504686,6.7895813,7.1057177,3.3468442,4.9805994
1.347075,15.575888,7.099609,3.2730749,3.5192711
5.6753726,5.9636617,5.439444,2.9054744,-1.282775
1.531887,5.180373,8.178184,-3.9399521,4.796966
15.9895735,5.705118,10.630017,2.4836159,4.6239724
17.994905,6.6906934,7.6316915,3.3872383,3.6553967
10.18688,6.394263,-5.9287643,4.986994,4.96018
-3.5009022,11.031375,3.7422426,5.1357713,4.85733
17.399143,6.8694496,4.654919,4.376945,6.103323
13.260172,6.8993983,14.774802,-2.26376,4.8073964
11.094484,6.1946764,12.905297,12.549354,3.499169
17.44822,6.8622947,6.9651527,3.4139771,5.1503386
6.623442,10.98999,6.5069447,7.8657165,12.65301
0.3744908,6.320321,4.8753815,14.154015,5.1220098
17.25946,6.7763424,3.7841897,4.847273,6.6471505
15.736344,7.540375,1.2587004,5.632998,4.3740907
6.895742,-1.3289706,5.1856027,9.610135,2.6517956
11.091887,6.1940804,12.9041195,12.551097,3.4993954
17.416964,6.696831,4.2555966,4.3941,6.74262
15.918975,5.3738265,10.792115,2.1348944,4.5054216
-4.678466,4.7301726,5.2174745,4.0816956,5.1157565
17.869186,6.668803,7.6379313,3.3439758,3.8799865
7.3271537,-1.0233917,2.4078217,-1.3335153,9.474381
16.066301,5.34937,10.181353,1.7378672,4.521231
1.5550511,5.2181025,8.143618,-3.9062688,4.833532
1.549469,5.214319,8.14775,-3.9121048,4.8297305
3.1343296,9.337479,10.657201,1.9929398,5.711737
3.2243705,9.716275,10.204537,1.9326586,5.6311035
14.709403,7.1193275,-0.12184146,5.88772,4.3524613
15.252556,5.183153,10.730456,2.2236497,4.741957
17.178282,6.610841,6.572516,2.5261316,5.9436965
1.5674428,5.2325263,8.130275,-3.8937507,4.8473268
12.942602,5.743496,14.910615,-2.1989274,4.24264
13.184307,8.072372,-0.8083857,3.0187073,4.1619077
16.72285,7.5407186,1.6600096,6.9373593,5.2235065
6.933144,-1.2665375,6.443062,10.174931,2.1293347
7.704953,5.056307,10.416355,-3.8589823,10.845357
13.161629,6.895316,14.84929,-2.3078744,4.757213
2.2006922,14.743631,1.9514854,5.763396,3.327327
13.262101,6.8232775,14.62562,-2.050357,4.718626
3.2240915,9.703062,10.299089,1.947535,5.7050343
7.562039,5.6054296,10.345233,-3.8222558,10.992932
5.9835725,-0.6014594,2.2601905,2.0271437,6.211052
4.9708548,5.959874,7.5180736,-10.106032,5.2541356
7.308489,12.4132,6.3992543,5.935585,14.219273
5.5944476,4.3946304,6.1084547,-1.7334021,-3.286946
5.4999647,0.29175723,3.285549,0.72576445,0.89203805
1.5547571,5.2207847,8.142096,-3.905621,4.835611
5.5935965,4.404221,6.111505,-1.7292607,-3.2738853
17.724268,6.5706024,4.631504,3.8498695,6.9436836
0.9820269,15.445023,7.0988,3.3044562,3.8033426
16.066462,5.375508,10.118296,1.7053462,4.542923
11.721789,3.3587608,5.1767035,15.303493,4.209125
7.336381,-1.0126203,2.4067416,-1.3400013,9.492535
15.702094,5.294902,10.975184,2.1976302,4.5463758
16.704807,7.507464,1.6835058,6.8906455,5.2584724
5.7175756,-4.709941,8.131012,0.795728,9.220474
3.969108,17.871506,4.414595,3.722619,3.026992
18.03779,6.742317,7.7122855,3.4745784,3.5776024
7.260612,12.167063,6.3783107,6.1573453,14.154456
7.458498,12.041867,6.9065604,7.0271025,11.990493
6.8200793,11.190653,6.4744544,7.473708,13.094215
13.002111,6.023739,14.907294,-2.3199334,4.369544
0.18424268,15.252376,7.0887504,3.2670248,4.4942493
13.391696,3.0758495,14.391781,6.3721848,4.8735237
2.1903787,14.728452,1.9300586,5.762372,3.3521693
1.5776119,5.26043,8.106146,-3.8692698,4.8737555
12.973508,7.8682437,-1.5089319,2.6492474,3.7448838
2.1453943,14.362019,1.3561038,5.7590065,4.0945535
13.175523,8.04841,-0.85427433,3.029171,4.1593676
17.265463,6.7699594,3.7912219,4.826084,6.6725354
13.229572,4.684018,12.965573,2.0275924,5.45476
13.391005,3.072702,14.392071,6.3792305,4.8733263
12.654645,7.3143544,-2.955149,2.811542,3.654474
11.082975,6.1908164,12.893059,12.56559,3.499182
13.506395,4.9242353,13.067603,2.9301574,5.4616785
13.935235,3.3995607,13.771275,6.1736965,4.81867
13.39208,3.0579135,14.410578,6.3692274,4.8700523
11.673374,6.1719394,12.281477,13.325798,3.266629
11.457259,7.225625,-3.448719,3.9665823,4.864272
17.140514,6.5884004,6.5558286,2.4899392,5.9770737
5.7478523,11.087485,6.5630155,9.217459,11.365574
10.380366,6.7712145,-5.7056503,4.512353,5.101902
0.4020071,6.3186336,4.8515077,14.125188,5.0951614
13.82827,5.449329,13.173818,0.2562072,5.010439
0.8366731,3.9417057,5.157277,14.488758,3.9431438
5.944697,11.826686,7.2665887,7.8899,10.921568
13.157851,6.7357783,14.999383,-2.692765,4.6926384
12.923427,5.6855793,14.9761505,-2.145395,4.174623
7.6333904,-0.99737,2.4714978,0.6036488,10.535736
-3.488013,11.044343,3.7551033,5.1480556,4.844638
13.291598,8.0382185,-0.7698816,3.1259823,4.156119
17.336432,6.7550993,4.0803194,4.571881,6.702136
-0.040076736,-3.9602664,8.021087,4.6682687,5.5027037
1.5861489,5.2814574,8.087183,-3.8515792,4.8935127
10.3293705,5.646261,6.7950387,0.4504944,-7.5296435
-0.03547593,-3.9653516,8.022898,4.662746,5.5028434
1.5875902,5.282455,8.086071,-3.850298,4.894656
13.2520075,6.926161,14.675384,-2.1157167,4.778722
7.310042,-0.255112,5.044079,10.241026,0.6802476
15.651572,7.5783653,1.3106567,5.3096232,4.3169785
16.042759,5.394191,10.05732,1.7103747,4.5942364
3.2041388,9.390176,9.846258,1.9305168,5.101418
6.720717,11.034761,6.525383,7.7301164,12.800146
17.11359,7.9478493,1.663842,7.4757304,5.1582446
3.1357834,9.34725,10.648636,1.9886918,5.7147207
13.002207,7.4610295,-2.1864138,2.1038742,2.702012
6.8402386,-1.327054,5.329406,9.678328,2.4362679
0.15745111,5.980456,5.111135,14.041776,5.068071
10.312584,5.629994,6.778668,0.4432709,-7.5132756
-0.08666396,5.3374615,5.321902,14.089921,5.1723814
1.5855318,5.2792935,8.089218,-3.8533068,4.8914704
5.593464,4.4080415,6.1131525,-1.7264547,-3.2676208
16.880648,6.828699,2.6443007,6.2686887,7.2115655
13.024659,7.364851,-2.2717927,2.893343,3.6535816
1.5855287,5.279318,8.089092,-3.8533428,4.8914995
7.459712,11.319675,6.787755,7.433153,12.3974285
5.38615,10.865315,6.3775196,9.625257,11.150125
17.74473,6.832977,6.9065766,3.3652463,4.825234
14.850639,7.303713,-0.019361466,6.204103,4.1393166
6.0734854,11.7066,6.7625866,8.57144,10.843126
13.246416,6.8865256,14.642136,-2.0823152,4.7400255
3.8861132,17.789848,4.55012,3.848343,3.1432827
9.51431,2.1019142,12.143764,-4.6761737,4.595417
16.298885,5.567695,10.475495,2.0716863,4.439207
15.490709,7.4376593,0.85863465,5.831784,4.3580146
13.148926,2.7258484,13.942099,8.690465,4.722257
-0.037284903,-3.9633954,8.022203,4.6646185,5.5027823
11.890561,6.203924,12.118334,13.518027,3.2219617
7.5332055,5.630141,10.3343,-3.8222544,11.019838
15.777495,5.3450356,10.922904,2.2007754,4.5375466
3.2103643,9.664299,10.420748,1.9335722,5.799226
7.2088137,12.710089,6.6495137,6.0206385,13.473526
16.16722,5.5088735,10.038341,1.8140404,4.582511
13.165299,6.886029,14.838825,-2.2945673,4.752552
13.21705,8.066931,-0.7418945,3.0609052,4.220528
16.018658,5.417606,10.744658,2.1247694,4.4786334
16.070278,5.3622975,10.146279,1.7422488,4.527746
6.9299173,-1.2832865,6.4989886,10.177115,2.1584895
3.164212,9.349962,9.867889,1.8912045,5.073707
11.894715,6.20597,12.12444,13.511775,3.2220535
10.318777,5.637138,6.784062,0.44648325,-7.520274
7.2178006,12.750873,6.628349,5.971981,13.513543
15.672144,7.562283,1.2652494,5.444355,4.3297944
17.725573,6.5702596,4.6372814,3.8466167,6.9403176
16.824846,6.863588,2.5873494,6.32312,7.2860684
7.6521535,12.8764925,6.082621,5.226288,14.434143
12.959809,5.761263,14.896049,-2.2035263,4.255649
3.238781,9.705098,10.095281,1.935828,5.5285892
0.07942598,15.14259,6.8811855,3.3215978,4.5173554
7.696564,5.7181644,10.499897,-3.8147798,10.860708
7.534211,-0.8927015,2.7157338,-0.38190448,8.733018
7.6385717,-0.99171084,2.4722555,0.6009026,10.542694
-5.684313,4.8382206,5.6460896,4.420914,4.929483
-4.6855316,4.590618,4.854374,4.6636066,5.6300383
5.629732,4.556839,5.4177217,3.1998582,-0.8293319
8.834943,4.846076,11.311835,-5.546525,9.205274
13.258702,6.91545,14.672422,-2.1040258,4.7752113
-0.45876673,4.5969853,4.860746,14.2195635,6.60536
17.43405,6.8940425,7.43607,3.49227,4.838289
17.434801,6.927627,7.344033,3.5195286,4.92255
16.889427,6.8218603,2.654624,6.2645345,7.224431
16.8744,6.8351946,2.6386683,6.2777076,7.228746
18.23002,6.850744,7.4610925,3.4082906,3.5659819
13.02982,7.351592,-2.2599888,2.90515,3.6483762
0.15677968,5.959807,5.1145816,14.042535,5.0635505
18.056831,6.7235036,7.5284643,3.3641005,3.7035062
11.036214,6.171383,12.849674,12.620809,3.4883757
7.260676,-1.087813,2.4027681,-1.5667486,9.638513
0.7998528,4.0651946,17.06873,3.9180343,4.1852374
5.9876957,11.781393,6.5999665,8.937121,10.713536
12.939971,5.7643313,14.885403,-2.2275615,4.2640843
13.935696,3.399558,13.769475,6.1738744,4.8193054
11.923958,6.208045,12.128529,13.509567,3.217866
11.04996,6.179608,12.862164,12.607082,3.4914358
12.813005,2.300157,14.651637,7.462358,5.1247606
13.392296,3.078039,14.38532,6.3804655,4.873377
12.820277,2.3123727,14.642879,7.4658103,5.1182065
1.5844588,5.292186,8.077755,-3.843566,4.9036646
7.422894,12.895111,6.3809886,5.5175066,13.989272
17.167744,6.617776,6.5723424,2.525666,5.94701
3.2160878,9.678385,10.2453575,1.9571314,5.662363
10.037209,6.5246215,-6.07188,4.8601527,5.010163
-0.5049138,14.706767,5.7884417,3.3269157,4.5546455
7.710862,5.0336237,10.413992,-3.8638258,10.836999
12.932075,5.7184615,14.961099,-2.1635928,4.197919
15.279027,5.2503057,11.336626,2.452528,4.6846337
1.5843704,5.29273,8.077184,-3.8434432,4.904047
13.013776,7.4210315,-2.2306924,2.0587013,2.6664236
5.382652,10.862229,6.3741884,9.628948,11.14753
16.839655,6.8604765,2.602769,6.31019,7.2550464
6.829945,-1.3438274,5.3452697,9.666151,2.4512205
1.5843388,5.292609,8.077526,-3.8435216,4.903876
13.276869,8.032294,-0.8057386,3.1122646,4.1346483
17.84141,6.792525,6.385196,3.3768778,5.075117
11.158713,7.5152655,-5.1049256,3.7267613,5.544809
7.2581472,12.397491,6.4753027,6.1111565,13.991911
12.907573,5.655383,15.0001955,-2.1195242,4.147364
15.464791,7.590297,1.2140013,4.9985685,4.2289577
7.434807,12.894984,6.364376,5.493143,14.020143
7.5034266,-0.9175813,2.6765637,-0.40513876,8.74679
